trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T4TOR1936,802.0,802.0,7,5,0
T4ANA0154,804.0,804.0,7,9,0
T4ANA0254,804.0,804.0,7,9,0
T4ANA0554,804.0,804.0,7,9,0
T4ANA1454,804.0,804.0,7,9,0
T4ANA1754,804.0,804.0,7,9,0
T4ANA1854,804.0,804.0,7,9,0
T4TOR0158,807.0,807.0,7,6,0
T4TOR0258,807.0,807.0,7,6,0
T4TOR0558,807.0,807.0,7,6,0
T4TOR1458,807.0,807.0,7,6,0
T4TOR1758,807.0,807.0,7,5,0
T4TOR1858,807.0,807.0,7,5,0
T4ANA0155,812.0,812.0,7,9,0
T4ANA0255,812.0,812.0,7,9,0
T4ANA0334,812.0,812.0,7,9,0
T4ANA0434,812.0,812.0,7,9,0
T4ANA0555,812.0,812.0,7,9,0
T4ANA0634,812.0,812.0,7,9,0
T4ANA1455,812.0,812.0,7,9,0
T4ANA1534,812.0,812.0,7,9,0
T4ANA1634,812.0,812.0,7,9,0
T4ANA1755,812.0,812.0,7,9,0
T4ANA1855,812.0,812.0,7,9,0
T4ANA1934,812.0,812.0,7,9,0
T4TOR0337,813.0,813.0,7,6,0
T4TOR0437,813.0,813.0,7,6,0
T4TOR0637,813.0,813.0,7,6,0
T4TOR1537,813.0,813.0,7,6,0
T4TOR1637,813.0,813.0,7,6,0
T4TOR1937,813.0,813.0,7,5,0
T4TOR0159,815.0,815.0,7,6,0
T4TOR0259,815.0,815.0,7,6,0
T4TOR0559,815.0,815.0,7,6,0
T4TOR1459,815.0,815.0,7,6,0
T4TOR1759,815.0,815.0,7,5,0
T4TOR1859,815.0,815.0,7,5,0
T4ANA0156,820.0,820.0,7,9,0
T4ANA0256,820.0,820.0,7,9,0
T4ANA0556,820.0,820.0,7,9,0
T4ANA1456,820.0,820.0,7,9,0
T4ANA1756,820.0,820.0,7,9,0
T4ANA1856,820.0,820.0,7,9,0
T4ANA0335,823.0,823.0,7,9,0
T4ANA0435,823.0,823.0,7,9,0
T4ANA0635,823.0,823.0,7,9,0
T4ANA1535,823.0,823.0,7,9,0
T4ANA1635,823.0,823.0,7,9,0
T4ANA1935,823.0,823.0,7,9,0
T4TOR0160,823.0,823.0,7,6,0
T4TOR0260,823.0,823.0,7,6,0
T4TOR0338,823.0,823.0,7,6,0
T4TOR0438,823.0,823.0,7,6,0
T4TOR0560,823.0,823.0,7,6,0
T4TOR0638,823.0,823.0,7,6,0
T4TOR1460,823.0,823.0,7,6,0
T4TOR1538,823.0,823.0,7,6,0
T4TOR1638,823.0,823.0,7,6,0
T4TOR1760,823.0,823.0,7,5,0
T4TOR1860,823.0,823.0,7,5,0
T4TOR1938,823.0,823.0,7,5,0
T4ANA0157,828.0,828.0,7,9,0
T4ANA0257,828.0,828.0,7,9,0
T4ANA0557,828.0,828.0,7,9,0
T4ANA1457,828.0,828.0,7,9,0
T4ANA1757,828.0,828.0,7,9,0
T4ANA1857,828.0,828.0,7,9,0
T4TOR0161,831.0,831.0,7,6,0
T4TOR0261,831.0,831.0,7,6,0
T4TOR0561,831.0,831.0,7,6,0
T4TOR1461,831.0,831.0,7,6,0
T4TOR1761,831.0,831.0,7,5,0
T4TOR1861,831.0,831.0,7,5,0
T4ANA0336,833.0,833.0,7,9,0
T4ANA0436,833.0,833.0,7,9,0
T4ANA0636,833.0,833.0,7,9,0
T4ANA1536,833.0,833.0,7,9,0
T4ANA1636,833.0,833.0,7,9,0
T4ANA1936,833.0,833.0,7,9,0
T4TOR0339,833.0,833.0,7,6,0
T4TOR0439,833.0,833.0,7,6,0
T4TOR0639,833.0,833.0,7,6,0
T4TOR1539,833.0,833.0,7,6,0
T4TOR1639,833.0,833.0,7,6,0
T4TOR1939,833.0,833.0,7,5,0
T4ANA0158,836.0,836.0,7,9,0
T4ANA0258,836.0,836.0,7,9,0
T4ANA0558,836.0,836.0,7,9,0
T4ANA1458,836.0,836.0,7,9,0
T4ANA1758,836.0,836.0,7,9,0
T4ANA1858,836.0,836.0,7,9,0
T4TOR0162,839.0,839.0,7,6,0
T4TOR0262,839.0,839.0,7,6,0
T4TOR0562,839.0,839.0,7,6,0
T4TOR1462,839.0,839.0,7,6,0
T4TOR1762,839.0,839.0,7,5,0
T4TOR1862,839.0,839.0,7,5,0
T4ANA0337,842.0,842.0,7,9,0
T4ANA0437,842.0,842.0,7,9,0
T4ANA0637,842.0,842.0,7,9,0
T4ANA1537,842.0,842.0,7,9,0
T4ANA1637,842.0,842.0,7,9,0
T4ANA1937,842.0,842.0,7,9,0
T4TOR0340,842.0,842.0,7,6,0
T4TOR0440,842.0,842.0,7,6,0
T4TOR0640,842.0,842.0,7,6,0
T4TOR1540,842.0,842.0,7,6,0
T4TOR1640,842.0,842.0,7,6,0
T4TOR1940,842.0,842.0,7,5,0
T4ANA0159,844.0,844.0,7,9,0
T4ANA0259,844.0,844.0,7,9,0
T4ANA0559,844.0,844.0,7,9,0
T4ANA1459,844.0,844.0,7,9,0
T4ANA1759,844.0,844.0,7,9,0
T4ANA1859,844.0,844.0,7,9,0
T4TOR0163,847.0,847.0,7,6,0
T4TOR0263,847.0,847.0,7,6,0
T4TOR0563,847.0,847.0,7,6,0
T4TOR1463,847.0,847.0,7,6,0
T4TOR1763,847.0,847.0,7,5,0
T4TOR1863,847.0,847.0,7,5,0
T4ANA0160,852.0,852.0,7,9,0
T4ANA0260,852.0,852.0,7,9,0
T4ANA0338,852.0,852.0,7,9,0
T4ANA0438,852.0,852.0,7,9,0
T4ANA0560,852.0,852.0,7,9,0
T4ANA0638,852.0,852.0,7,9,0
T4ANA1460,852.0,852.0,7,9,0
T4ANA1538,852.0,852.0,7,9,0
T4ANA1638,852.0,852.0,7,9,0
T4ANA1760,852.0,852.0,7,9,0
T4ANA1860,852.0,852.0,7,9,0
T4ANA1938,852.0,852.0,7,9,0
T4TOR0341,853.0,853.0,7,6,0
T4TOR0441,853.0,853.0,7,6,0
T4TOR0641,853.0,853.0,7,6,0
T4TOR1541,853.0,853.0,7,6,0
T4TOR1641,853.0,853.0,7,6,0
T4TOR1941,853.0,853.0,7,5,0
T4TOR0164,855.0,855.0,7,6,0
T4TOR0264,855.0,855.0,7,6,0
T4TOR0564,855.0,855.0,7,6,0
T4TOR1464,855.0,855.0,7,6,0
T4TOR1764,855.0,855.0,7,5,0
T4TOR1864,855.0,855.0,7,5,0
T4ANA0161,860.0,860.0,7,9,0
T4ANA0261,860.0,860.0,7,9,0
T4ANA0561,860.0,860.0,7,9,0
T4ANA1461,860.0,860.0,7,9,0
T4ANA1761,860.0,860.0,7,9,0
T4ANA1861,860.0,860.0,7,9,0
T4ANA0339,863.0,863.0,7,9,0
T4ANA0439,863.0,863.0,7,9,0
T4ANA0639,863.0,863.0,7,9,0
T4ANA1539,863.0,863.0,7,9,0
T4ANA1639,863.0,863.0,7,9,0
T4ANA1939,863.0,863.0,7,9,0
T4TOR0165,863.0,863.0,7,6,0
T4TOR0265,863.0,863.0,7,6,0
T4TOR0342,863.0,863.0,7,6,0
T4TOR0442,863.0,863.0,7,6,0
T4TOR0565,863.0,863.0,7,6,0
T4TOR0642,863.0,863.0,7,6,0
T4TOR1465,863.0,863.0,7,6,0
T4TOR1542,863.0,863.0,7,6,0
T4TOR1642,863.0,863.0,7,6,0
T4TOR1765,863.0,863.0,7,5,0
T4TOR1865,863.0,863.0,7,5,0
T4TOR1942,863.0,863.0,7,5,0
T4ANA0162,868.0,868.0,7,9,0
T4ANA0262,868.0,868.0,7,9,0
T4ANA0562,868.0,868.0,7,9,0
T4ANA1462,868.0,868.0,7,9,0
T4ANA1762,868.0,868.0,7,9,0
T4ANA1862,868.0,868.0,7,9,0
T4TOR0166,871.0,871.0,7,6,0
T4TOR0266,871.0,871.0,7,6,0
T4TOR0566,871.0,871.0,7,6,0
T4TOR1466,871.0,871.0,7,6,0
T4TOR1766,871.0,871.0,7,5,0
T4TOR1866,871.0,871.0,7,5,0
T4ANA0340,873.0,873.0,7,9,0
T4ANA0440,873.0,873.0,7,9,0
T4ANA0640,873.0,873.0,7,9,0
T4ANA1540,873.0,873.0,7,9,0
T4ANA1640,873.0,873.0,7,9,0
T4ANA1940,873.0,873.0,7,9,0
T4TOR0343,873.0,873.0,7,6,0
T4TOR0443,873.0,873.0,7,6,0
T4TOR0643,873.0,873.0,7,6,0
T4TOR1543,873.0,873.0,7,6,0
T4TOR1643,873.0,873.0,7,6,0
T4TOR1943,873.0,873.0,7,5,0
T4ANA0163,876.0,876.0,7,9,0
T4ANA0263,876.0,876.0,7,9,0
T4ANA0563,876.0,876.0,7,9,0
T4ANA1463,876.0,876.0,7,9,0
T4ANA1763,876.0,876.0,7,9,0
T4ANA1863,876.0,876.0,7,9,0
T4TOR0167,879.0,879.0,7,6,0
T4TOR0267,879.0,879.0,7,6,0
T4TOR0567,879.0,879.0,7,6,0
T4TOR1467,879.0,879.0,7,6,0
T4TOR1767,879.0,879.0,7,5,0
T4TOR1867,879.0,879.0,7,5,0
T4ANA0341,882.0,882.0,7,9,0
T4ANA0441,882.0,882.0,7,9,0
T4ANA0641,882.0,882.0,7,9,0
T4ANA1541,882.0,882.0,7,9,0
T4ANA1641,882.0,882.0,7,9,0
T4ANA1941,882.0,882.0,7,9,0
T4TOR0344,882.0,882.0,7,6,0
T4TOR0444,882.0,882.0,7,6,0
T4TOR0644,882.0,882.0,7,6,0
T4TOR1544,882.0,882.0,7,6,0
T4TOR1644,882.0,882.0,7,6,0
T4TOR1944,882.0,882.0,7,5,0
T4ANA0164,884.0,884.0,7,9,0
T4ANA0264,884.0,884.0,7,9,0
T4ANA0564,884.0,884.0,7,9,0
T4ANA1464,884.0,884.0,7,9,0
T4ANA1764,884.0,884.0,7,9,0
T4ANA1864,884.0,884.0,7,9,0
T4TOR0168,887.0,887.0,7,6,0
T4TOR0268,887.0,887.0,7,6,0
T4TOR0568,887.0,887.0,7,6,0
T4TOR1468,887.0,887.0,7,6,0
T4TOR1768,887.0,887.0,7,5,0
T4TOR1868,887.0,887.0,7,5,0
T4ANA0165,892.0,892.0,7,9,0
T4ANA0265,892.0,892.0,7,9,0
T4ANA0342,892.0,892.0,7,9,0
T4ANA0442,892.0,892.0,7,9,0
T4ANA0565,892.0,892.0,7,9,0
T4ANA0642,892.0,892.0,7,9,0
T4ANA1465,892.0,892.0,7,9,0
T4ANA1542,892.0,892.0,7,9,0
T4ANA1642,892.0,892.0,7,9,0
T4ANA1765,892.0,892.0,7,9,0
T4ANA1865,892.0,892.0,7,9,0
T4ANA1942,892.0,892.0,7,9,0
T4TOR0345,893.0,893.0,7,6,0
T4TOR0445,893.0,893.0,7,6,0
T4TOR0645,893.0,893.0,7,6,0
T4TOR1545,893.0,893.0,7,6,0
T4TOR1645,893.0,893.0,7,6,0
T4TOR1945,893.0,893.0,7,5,0
T4TOR0169,895.0,895.0,7,6,0
T4TOR0269,895.0,895.0,7,6,0
T4TOR0569,895.0,895.0,7,6,0
T4TOR1469,895.0,895.0,7,6,0
T4TOR1769,895.0,895.0,7,5,0
T4TOR1869,895.0,895.0,7,5,0
T4ANA0166,900.0,900.0,7,9,0
T4ANA0266,900.0,900.0,7,9,0
T4ANA0566,900.0,900.0,7,9,0
T4ANA1466,900.0,900.0,7,9,0
T4ANA1766,900.0,900.0,7,9,0
T4ANA1866,900.0,900.0,7,9,0
T4ANA0343,903.0,903.0,7,9,0
T4ANA0443,903.0,903.0,7,9,0
T4ANA0643,903.0,903.0,7,9,0
T4ANA1543,903.0,903.0,7,9,0
T4ANA1643,903.0,903.0,7,9,0
T4ANA1943,903.0,903.0,7,9,0
T4TOR0170,903.0,903.0,7,6,0
T4TOR0270,903.0,903.0,7,6,0
T4TOR0346,903.0,903.0,7,6,0
T4TOR0446,903.0,903.0,7,6,0
T4TOR0570,903.0,903.0,7,6,0
T4TOR0646,903.0,903.0,7,6,0
T4TOR1470,903.0,903.0,7,6,0
T4TOR1546,903.0,903.0,7,6,0
T4TOR1646,903.0,903.0,7,6,0
T4TOR1770,903.0,903.0,7,5,0
T4TOR1870,903.0,903.0,7,5,0
T4TOR1946,903.0,903.0,7,5,0
T4ANA0167,908.0,908.0,7,9,0
T4ANA0267,908.0,908.0,7,9,0
T4ANA0567,908.0,908.0,7,9,0
T4ANA1467,908.0,908.0,7,9,0
T4ANA1767,908.0,908.0,7,9,0
T4ANA1867,908.0,908.0,7,9,0
T4TOR0171,911.0,911.0,7,6,0
T4TOR0271,911.0,911.0,7,6,0
T4TOR0571,911.0,911.0,7,6,0
T4TOR1471,911.0,911.0,7,6,0
T4TOR1771,911.0,911.0,7,5,0
T4TOR1871,911.0,911.0,7,5,0
T4ANA0344,913.0,913.0,7,9,0
T4ANA0444,913.0,913.0,7,9,0
T4ANA0644,913.0,913.0,7,9,0
T4ANA1544,913.0,913.0,7,9,0
T4ANA1644,913.0,913.0,7,9,0
T4ANA1944,913.0,913.0,7,9,0
T4TOR0347,913.0,913.0,7,6,0
T4TOR0447,913.0,913.0,7,6,0
T4TOR0647,913.0,913.0,7,6,0
T4TOR1547,913.0,913.0,7,6,0
T4TOR1647,913.0,913.0,7,6,0
T4TOR1947,913.0,913.0,7,5,0
T4ANA0168,916.0,916.0,7,9,0
T4ANA0268,916.0,916.0,7,9,0
T4ANA0568,916.0,916.0,7,9,0
T4ANA1468,916.0,916.0,7,9,0
T4ANA1768,916.0,916.0,7,9,0
T4ANA1868,916.0,916.0,7,9,0
T4TOR0172,919.0,919.0,7,6,0
T4TOR0272,919.0,919.0,7,6,0
T4TOR0572,919.0,919.0,7,6,0
T4TOR1472,919.0,919.0,7,6,0
T4TOR1772,919.0,919.0,7,5,0
T4TOR1872,919.0,919.0,7,5,0
T4ANA0345,922.0,922.0,7,9,0
T4ANA0445,922.0,922.0,7,9,0
T4ANA0645,922.0,922.0,7,9,0
T4ANA1545,922.0,922.0,7,9,0
T4ANA1645,922.0,922.0,7,9,0
T4ANA1945,922.0,922.0,7,9,0
T4TOR0348,922.0,922.0,7,6,0
T4TOR0448,922.0,922.0,7,6,0
T4TOR0648,922.0,922.0,7,6,0
T4TOR1548,922.0,922.0,7,6,0
T4TOR1648,922.0,922.0,7,6,0
T4TOR1948,922.0,922.0,7,5,0
T4ANA0169,924.0,924.0,7,9,0
T4ANA0269,924.0,924.0,7,9,0
T4ANA0569,924.0,924.0,7,9,0
T4ANA1469,924.0,924.0,7,9,0
T4ANA1769,924.0,924.0,7,9,0
T4ANA1869,924.0,924.0,7,9,0
T4TOR0173,927.0,927.0,7,6,0
T4TOR0273,927.0,927.0,7,6,0
T4TOR0573,927.0,927.0,7,6,0
T4TOR1473,927.0,927.0,7,6,0
T4TOR1773,927.0,927.0,7,5,0
T4TOR1873,927.0,927.0,7,5,0
T4ANA0170,932.0,932.0,7,9,0
T4ANA0270,932.0,932.0,7,9,0
T4ANA0346,932.0,932.0,7,9,0
T4ANA0446,932.0,932.0,7,9,0
T4ANA0570,932.0,932.0,7,9,0
T4ANA0646,932.0,932.0,7,9,0
T4ANA1470,932.0,932.0,7,9,0
T4ANA1546,932.0,932.0,7,9,0
T4ANA1646,932.0,932.0,7,9,0
T4ANA1770,932.0,932.0,7,9,0
T4ANA1870,932.0,932.0,7,9,0
T4ANA1946,932.0,932.0,7,9,0
T4TOR0349,933.0,933.0,7,6,0
T4TOR0449,933.0,933.0,7,6,0
T4TOR0649,933.0,933.0,7,6,0
T4TOR1549,933.0,933.0,7,6,0
T4TOR1649,933.0,933.0,7,6,0
T4TOR1949,933.0,933.0,7,5,0
T4TOR0174,935.0,935.0,7,6,0
T4TOR0274,935.0,935.0,7,6,0
T4TOR0574,935.0,935.0,7,6,0
T4TOR1474,935.0,935.0,7,6,0
T4TOR1774,935.0,935.0,7,5,0
T4TOR1874,935.0,935.0,7,5,0
T4ANA0171,940.0,940.0,7,9,0
T4ANA0271,940.0,940.0,7,9,0
T4ANA0571,940.0,940.0,7,9,0
T4ANA1471,940.0,940.0,7,9,0
T4ANA1771,940.0,940.0,7,9,0
T4ANA1871,940.0,940.0,7,9,0
T4ANA0347,943.0,943.0,7,9,0
T4ANA0447,943.0,943.0,7,9,0
T4ANA0647,943.0,943.0,7,9,0
T4ANA1547,943.0,943.0,7,9,0
T4ANA1647,943.0,943.0,7,9,0
T4ANA1947,943.0,943.0,7,9,0
T4TOR0175,943.0,943.0,7,6,0
T4TOR0275,943.0,943.0,7,6,0
T4TOR0350,943.0,943.0,7,6,0
T4TOR0450,943.0,943.0,7,6,0
T4TOR0575,943.0,943.0,7,6,0
T4TOR0650,943.0,943.0,7,6,0
T4TOR1475,943.0,943.0,7,6,0
T4TOR1550,943.0,943.0,7,6,0
T4TOR1650,943.0,943.0,7,6,0
T4TOR1775,943.0,943.0,7,5,0
T4TOR1875,943.0,943.0,7,5,0
T4TOR1950,943.0,943.0,7,5,0
T4ANA0172,948.0,948.0,7,9,0
T4ANA0272,948.0,948.0,7,9,0
T4ANA0572,948.0,948.0,7,9,0
T4ANA1472,948.0,948.0,7,9,0
T4ANA1772,948.0,948.0,7,9,0
T4ANA1872,948.0,948.0,7,9,0
T4TOR0176,951.0,951.0,7,6,0
T4TOR0276,951.0,951.0,7,6,0
T4TOR0576,951.0,951.0,7,6,0
T4TOR1476,951.0,951.0,7,6,0
T4TOR1776,951.0,951.0,7,5,0
T4TOR1876,951.0,951.0,7,5,0
T4ANA0348,953.0,953.0,7,9,0
T4ANA0448,953.0,953.0,7,9,0
T4ANA0648,953.0,953.0,7,9,0
T4ANA1548,953.0,953.0,7,9,0
T4ANA1648,953.0,953.0,7,9,0
T4ANA1948,953.0,953.0,7,9,0
T4TOR0351,953.0,953.0,7,6,0
T4TOR0451,953.0,953.0,7,6,0
T4TOR0651,953.0,953.0,7,6,0
T4TOR1551,953.0,953.0,7,6,0
T4TOR1651,953.0,953.0,7,6,0
T4TOR1951,953.0,953.0,7,5,0
T4ANA0173,956.0,956.0,7,9,0
T4ANA0273,956.0,956.0,7,9,0
T4ANA0573,956.0,956.0,7,9,0
T4ANA1473,956.0,956.0,7,9,0
T4ANA1773,956.0,956.0,7,9,0
T4ANA1873,956.0,956.0,7,9,0
T4TOR0177,959.0,959.0,7,6,0
T4TOR0277,959.0,959.0,7,6,0
T4TOR0577,959.0,959.0,7,6,0
T4TOR1477,959.0,959.0,7,6,0
T4TOR1777,959.0,959.0,7,5,0
T4TOR1877,959.0,959.0,7,5,0
T4ANA0349,962.0,962.0,7,9,0
T4ANA0449,962.0,962.0,7,9,0
T4ANA0649,962.0,962.0,7,9,0
T4ANA1549,962.0,962.0,7,9,0
T4ANA1649,962.0,962.0,7,9,0
T4ANA1949,962.0,962.0,7,9,0
T4TOR0352,962.0,962.0,7,6,0
T4TOR0452,962.0,962.0,7,6,0
T4TOR0652,962.0,962.0,7,6,0
T4TOR1552,962.0,962.0,7,6,0
T4TOR1652,962.0,962.0,7,6,0
T4TOR1952,962.0,962.0,7,5,0
T4ANA0174,964.0,964.0,7,9,0
T4ANA0274,964.0,964.0,7,9,0
T4ANA0574,964.0,964.0,7,9,0
T4ANA1474,964.0,964.0,7,9,0
T4ANA1774,964.0,964.0,7,9,0
T4ANA1874,964.0,964.0,7,9,0
T4TOR0178,967.0,967.0,7,6,0
T4TOR0278,967.0,967.0,7,6,0
T4TOR0578,967.0,967.0,7,6,0
T4TOR1478,967.0,967.0,7,6,0
T4TOR1778,967.0,967.0,7,5,0
T4TOR1878,967.0,967.0,7,5,0
T4ANA0175,972.0,972.0,7,9,0
T4ANA0275,972.0,972.0,7,9,0
T4ANA0350,972.0,972.0,7,9,0
T4ANA0450,972.0,972.0,7,9,0
T4ANA0575,972.0,972.0,7,9,0
T4ANA0650,972.0,972.0,7,9,0
T4ANA1475,972.0,972.0,7,9,0
T4ANA1550,972.0,972.0,7,9,0
T4ANA1650,972.0,972.0,7,9,0
T4ANA1775,972.0,972.0,7,9,0
T4ANA1875,972.0,972.0,7,9,0
T4ANA1950,972.0,972.0,7,9,0
T4TOR0353,973.0,973.0,7,6,0
T4TOR0453,973.0,973.0,7,6,0
T4TOR0653,973.0,973.0,7,6,0
T4TOR1553,973.0,973.0,7,6,0
T4TOR1653,973.0,973.0,7,6,0
T4TOR1953,973.0,973.0,7,5,0
T4TOR0179,975.0,975.0,7,6,0
T4TOR0279,975.0,975.0,7,6,0
T4TOR0579,975.0,975.0,7,6,0
T4TOR1479,975.0,975.0,7,6,0
T4TOR1779,975.0,975.0,7,5,0
T4TOR1879,975.0,975.0,7,5,0
T4ANA0176,980.0,980.0,7,9,0
T4ANA0276,980.0,980.0,7,9,0
T4ANA0576,980.0,980.0,7,9,0
T4ANA1476,980.0,980.0,7,9,0
T4ANA1776,980.0,980.0,7,9,0
T4ANA1876,980.0,980.0,7,9,0
T4ANA0351,983.0,983.0,7,9,0
T4ANA0451,983.0,983.0,7,9,0
T4ANA0651,983.0,983.0,7,9,0
T4ANA1551,983.0,983.0,7,9,0
T4ANA1651,983.0,983.0,7,9,0
T4ANA1951,983.0,983.0,7,9,0
T4TOR0180,983.0,983.0,7,6,0
T4TOR0280,983.0,983.0,7,6,0
T4TOR0354,983.0,983.0,7,6,0
T4TOR0454,983.0,983.0,7,6,0
T4TOR0580,983.0,983.0,7,6,0
T4TOR0654,983.0,983.0,7,6,0
T4TOR1480,983.0,983.0,7,6,0
T4TOR1554,983.0,983.0,7,6,0
T4TOR1654,983.0,983.0,7,6,0
T4TOR1780,983.0,983.0,7,5,0
T4TOR1880,983.0,983.0,7,5,0
T4TOR1954,983.0,983.0,7,5,0
T4ANA0177,988.0,988.0,7,9,0
T4ANA0277,988.0,988.0,7,9,0
T4ANA0577,988.0,988.0,7,9,0
T4ANA1477,988.0,988.0,7,9,0
T4ANA1777,988.0,988.0,7,9,0
T4ANA1877,988.0,988.0,7,9,0
T4TOR0181,991.0,991.0,7,6,0
T4TOR0281,991.0,991.0,7,6,0
T4TOR0581,991.0,991.0,7,6,0
T4TOR1481,991.0,991.0,7,6,0
T4TOR1781,991.0,991.0,7,5,0
T4TOR1881,991.0,991.0,7,5,0
T4ANA0352,993.0,993.0,7,9,0
T4ANA0452,993.0,993.0,7,9,0
T4ANA0652,993.0,993.0,7,9,0
T4ANA1552,993.0,993.0,7,9,0
T4ANA1652,993.0,993.0,7,9,0
T4ANA1952,993.0,993.0,7,9,0
T4TOR0355,993.0,993.0,7,6,0
T4TOR0455,993.0,993.0,7,6,0
T4TOR0655,993.0,993.0,7,6,0
T4TOR1555,993.0,993.0,7,6,0
T4TOR1655,993.0,993.0,7,6,0
T4TOR1955,993.0,993.0,7,5,0
T4ANA0178,996.0,996.0,7,9,0
T4ANA0278,996.0,996.0,7,9,0
T4ANA0578,996.0,996.0,7,9,0
T4ANA1478,996.0,996.0,7,9,0
T4ANA1778,996.0,996.0,7,9,0
T4ANA1878,996.0,996.0,7,9,0
T4TOR0182,999.0,999.0,7,6,0
T4TOR0282,999.0,999.0,7,6,0
T4TOR0582,999.0,999.0,7,6,0
T4TOR1482,999.0,999.0,7,6,0
T4TOR1782,999.0,999.0,7,5,0
T4TOR1882,999.0,999.0,7,5,0
T4ANA0353,1002.0,1002.0,7,9,0
T4ANA0453,1002.0,1002.0,7,9,0
T4ANA0653,1002.0,1002.0,7,9,0
T4ANA1553,1002.0,1002.0,7,9,0
T4ANA1653,1002.0,1002.0,7,9,0
T4ANA1953,1002.0,1002.0,7,9,0
T4TOR0356,1002.0,1002.0,7,6,0
T4TOR0456,1002.0,1002.0,7,6,0
T4TOR0656,1002.0,1002.0,7,6,0
T4TOR1556,1002.0,1002.0,7,6,0
T4TOR1656,1002.0,1002.0,7,6,0
T4TOR1956,1002.0,1002.0,7,5,0
T4ANA0179,1004.0,1004.0,7,9,0
T4ANA0279,1004.0,1004.0,7,9,0
T4ANA0579,1004.0,1004.0,7,9,0
T4ANA1479,1004.0,1004.0,7,9,0
T4ANA1779,1004.0,1004.0,7,9,0
T4ANA1879,1004.0,1004.0,7,9,0
T4TOR0183,1007.0,1007.0,7,6,0
T4TOR0283,1007.0,1007.0,7,6,0
T4TOR0583,1007.0,1007.0,7,6,0
T4TOR1483,1007.0,1007.0,7,6,0
T4TOR1783,1007.0,1007.0,7,5,0
T4TOR1883,1007.0,1007.0,7,5,0
T4ANA0180,1012.0,1012.0,7,9,0
T4ANA0280,1012.0,1012.0,7,9,0
T4ANA0354,1012.0,1012.0,7,9,0
T4ANA0454,1012.0,1012.0,7,9,0
T4ANA0580,1012.0,1012.0,7,9,0
T4ANA0654,1012.0,1012.0,7,9,0
T4ANA1480,1012.0,1012.0,7,9,0
T4ANA1554,1012.0,1012.0,7,9,0
T4ANA1654,1012.0,1012.0,7,9,0
T4ANA1780,1012.0,1012.0,7,9,0
T4ANA1880,1012.0,1012.0,7,9,0
T4ANA1954,1012.0,1012.0,7,9,0
T4TOR0357,1013.0,1013.0,7,6,0
T4TOR0457,1013.0,1013.0,7,6,0
T4TOR0657,1013.0,1013.0,7,6,0
T4TOR1557,1013.0,1013.0,7,6,0
T4TOR1657,1013.0,1013.0,7,6,0
T4TOR1957,1013.0,1013.0,7,5,0
T4TOR0184,1015.0,1015.0,7,6,0
T4TOR0284,1015.0,1015.0,7,6,0
T4TOR0584,1015.0,1015.0,7,6,0
T4TOR1484,1015.0,1015.0,7,6,0
T4TOR1784,1015.0,1015.0,7,5,0
T4TOR1884,1015.0,1015.0,7,5,0
T4ANA0181,1020.0,1020.0,7,9,0
T4ANA0281,1020.0,1020.0,7,9,0
T4ANA0581,1020.0,1020.0,7,9,0
T4ANA1481,1020.0,1020.0,7,9,0
T4ANA1781,1020.0,1020.0,7,9,0
T4ANA1881,1020.0,1020.0,7,9,0
T4ANA0355,1023.0,1023.0,7,9,0
T4ANA0455,1023.0,1023.0,7,9,0
T4ANA0655,1023.0,1023.0,7,9,0
T4ANA1555,1023.0,1023.0,7,9,0
T4ANA1655,1023.0,1023.0,7,9,0
T4ANA1955,1023.0,1023.0,7,9,0
T4TOR0185,1023.0,1023.0,7,6,0
T4TOR0285,1023.0,1023.0,7,6,0
T4TOR0358,1023.0,1023.0,7,6,0
T4TOR0458,1023.0,1023.0,7,6,0
T4TOR0585,1023.0,1023.0,7,6,0
T4TOR0658,1023.0,1023.0,7,6,0
T4TOR1485,1023.0,1023.0,7,6,0
T4TOR1558,1023.0,1023.0,7,6,0
T4TOR1658,1023.0,1023.0,7,6,0
T4TOR1785,1023.0,1023.0,7,5,0
T4TOR1885,1023.0,1023.0,7,5,0
T4TOR1958,1023.0,1023.0,7,5,0
T4ANA0182,1028.0,1028.0,7,9,0
T4ANA0282,1028.0,1028.0,7,9,0
T4ANA0582,1028.0,1028.0,7,9,0
T4ANA1482,1028.0,1028.0,7,9,0
T4ANA1782,1028.0,1028.0,7,9,0
T4ANA1882,1028.0,1028.0,7,9,0
T4TOR0186,1031.0,1031.0,7,6,0
T4TOR0286,1031.0,1031.0,7,6,0
T4TOR0586,1031.0,1031.0,7,6,0
T4TOR1486,1031.0,1031.0,7,6,0
T4TOR1786,1031.0,1031.0,7,5,0
T4TOR1886,1031.0,1031.0,7,5,0
T4ANA0356,1033.0,1033.0,7,9,0
T4ANA0456,1033.0,1033.0,7,9,0
T4ANA0656,1033.0,1033.0,7,9,0
T4ANA1556,1033.0,1033.0,7,9,0
T4ANA1656,1033.0,1033.0,7,9,0
T4ANA1956,1033.0,1033.0,7,9,0
T4TOR0359,1033.0,1033.0,7,6,0
T4TOR0459,1033.0,1033.0,7,6,0
T4TOR0659,1033.0,1033.0,7,6,0
T4TOR1559,1033.0,1033.0,7,6,0
T4TOR1659,1033.0,1033.0,7,6,0
T4TOR1959,1033.0,1033.0,7,5,0
T4ANA0183,1036.0,1036.0,7,9,0
